5.215146599571385266e-02,4.566789259990283734e-02,2.357477946248275891e-01,2.124033217639776927e-01,2.178482121616784062e-01,1.563196485073325981e-01,2.357477946248275891e-01,5.448202638851071949e-02,0.000000000000000000e+00,2.357477946248275891e-01,1.488511182839579172e-01,1.917755864352906348e-01,2.357477946248275891e-01,2.357477946248275891e-01,1.395675419178367682e-01,8.234795769196658066e-02,5.529438840992374760e-02,2.225952996429627490e-02,4.661573785813472731e-02,2.357477946248275891e-01,1.047136016659084012e-01,1.463296398289743727e-01,2.357477946248275891e-01,2.357477946248275891e-01,2.318582860295149428e-01,1.920242232707209673e-01,1.162751869544693673e-01,4.259917610001355548e-02,1.446113807141631291e-01,2.357477946248275891e-01,2.357477946248275891e-01,2.357477946248275891e-01,5.024271942728984752e-02,4.662759509582525830e-02,4.194609446764663296e-02,8.506241079568563346e-02
9.121160327921634670e-02,1.374061554952495934e-01,8.277477011430690867e-02,1.629558358467690093e-01,9.308525149229283924e-02,1.105360779170491692e-01,1.263142642035467722e-01,7.642258778329052982e-02,5.537125608626446843e-02,3.142327554306574289e-01,3.103625220988807248e-02,4.970443827632801959e-02,9.359255948580370854e-02,7.036198286608282004e-02,1.371941055417685296e-01,1.049737938816308752e-01,4.201617366515448398e-02,2.007462017532361809e-01,4.368011221452531428e-03,4.184090005009406116e-02,8.141692326392091505e-02,3.189777140663585531e-01,3.189777140663585531e-01,3.189777140663585531e-01,3.189777140663585531e-01,2.428468702279272529e-02,9.542972062376690878e-02,1.568690077145605266e-01,9.778019446251767777e-02,1.831247598501274387e-01,1.243997600419563115e-01,1.259805640674298566e-01,3.189777140663585531e-01,2.001113984633615950e-01,1.873652003423279533e-01,6.947871236979151488e-02
7.231174167112552897e-02,5.396685835520480951e-03,4.504443461204811483e-02,2.998897674016379744e-01,2.998897674016379744e-01,8.413560469864650448e-02,1.250554383729225207e-02,1.318971704481441878e-03,0.000000000000000000e+00,5.050000775193302927e-02,2.217296497230758501e-02,1.390869173003627390e-01,2.998897674016379744e-01,2.998897674016379744e-01,5.624121451367809082e-02,8.196782014941374206e-03,7.650087531515799982e-03,1.846699974375518374e-02,1.496723939613351650e-01,5.095338769321196282e-02,3.654070257928108273e-02,2.247587516252212425e-01,2.998897674016379744e-01,1.061043133541900996e-01,1.653427436717413990e-01,1.677560871290387223e-01,1.389869724962379816e-01,1.284622813027437582e-01,2.998897674016379744e-01,2.998897674016379744e-01,2.998897674016379744e-01,1.805426393063732093e-01,8.484480904641034105e-02,6.431961973447004877e-02,1.134205163792312981e-01,6.151752030332009735e-02
2.085813926055977152e-01,1.016225410917459965e-01,1.756959068010722491e-01,9.982414121067259560e-02,3.441261685677205473e-01,5.296375197396416268e-02,3.178372479934149508e-02,6.800294771132271709e-02,1.836320977157400447e-02,3.441261685677205473e-01,3.441261685677205473e-01,1.088685714778615254e-01,1.047094591620710419e-01,1.209846045314410951e-01,5.678050462043497670e-03,3.050660423728699527e-02,4.080763622832419418e-02,3.441261685677205473e-01,9.385561338035237899e-02,1.830550251016224150e-01,9.213274165705771790e-02,6.832521273316000121e-02,1.003879995064303407e-02,0.000000000000000000e+00,3.641890292209200037e-03,4.411668810072608832e-02,6.081921783926295955e-02,3.441261685677205473e-01,3.441261685677205473e-01,2.407857569195079039e-01,9.480356194072098175e-02,2.695198369098746397e-02,2.702399173202663443e-02,1.504594725463823633e-02,2.402853673279668409e-02,1.244063623245368067e-01
2.340477979149884202e-01,4.245726721584544561e-02,2.764738037308004381e-01,2.764738037308004381e-01,2.764738037308004381e-01,1.528277330933417444e-01,1.030064110123624227e-01,2.049259262616250771e-02,3.048070258584693881e-02,2.764738037308004381e-01,2.573468117507681230e-01,1.399549092277630746e-01,4.296336283840224146e-02,4.946689130761476594e-02,7.694462987945518972e-02,5.346355323122671532e-02,1.976800267225354429e-02,5.756626274870294685e-02,1.094276632303802649e-01,1.911308241287540954e-01,1.291572493764193419e-01,2.764738037308004381e-01,2.764738037308004381e-01,2.764738037308004381e-01,1.315113543088972103e-01,3.543200949896432167e-02,6.835151968942621004e-02,8.466739154325265970e-02,4.088578323546132598e-02,1.009873254857102942e-01,1.998066655239044698e-01,1.323930550188232858e-01,2.764738037308004381e-01,1.298518015389303892e-01,5.770354509608178334e-02,9.444637705602747235e-02
2.145473234053293099e-01,1.243409430769300411e-01,1.860397103193362489e-01,7.468265494301390417e-02,1.874600722554260468e-01,1.563044497966018243e-01,2.145473234053293099e-01,1.144473118861413230e-01,1.440231357482225916e-01,2.145473234053293099e-01,2.105124960163024250e-01,1.738254420810193268e-01,1.834134113223029605e-01,2.145473234053293099e-01,1.545412007789451203e-01,1.549165837779079569e-01,2.097035467312405865e-01,1.993457044504722275e-01,2.119721243808648514e-01,2.145473234053293099e-01,1.492098417084589124e-01,4.616382006790486353e-02,1.320443519710039482e-01,6.907028796569780749e-02,5.376284707983226829e-02,1.000095456838424463e-01,1.048811693018210367e-01,1.688848454663048892e-01,2.145473234053293099e-01,1.386255676724138797e-01,1.431471533319580991e-01,1.197353346141931119e-01,1.533361258804608607e-01,1.735684162373007655e-01,2.145473234053293099e-01,1.931989425553399253e-01
2.655293552717945538e-01,2.560478012018089777e-01,1.796443360197091943e-01,1.194371127384582371e-01,1.950742127834182438e-01,2.338470145055195765e-02,0.000000000000000000e+00,8.972848086669441003e-02,1.400714628739201939e-01,1.852248497909441405e-01,7.607815497115993919e-02,2.962359588507938735e-02,3.281208252346518028e-02,1.458192310996374585e-01,2.588199725116487881e-01,8.180527624029360068e-02,1.975531690974605403e-01,2.655293552717945538e-01,2.655293552717945538e-01,2.655293552717945538e-01,3.929006329549742521e-02,2.494352625581042204e-02,1.348869163024083162e-01,1.478605402375955669e-01,1.200538783879462612e-01,1.847355889355470071e-01,1.740633322451896337e-01,2.266552511457913810e-01,1.436130729778669346e-01,1.186056142859254342e-01,6.299781426001702100e-02,1.275876046459990532e-01,1.232749521008320720e-01,9.650914631921395093e-02,2.029687744905455671e-01,2.655293552717945538e-01
1.745138036902590395e-01,9.637714136986591518e-02,1.540252777998972478e-01,1.661185227011006960e-01,2.258765881385365604e-01,8.857151266721215166e-02,1.213275616697041814e-01,1.669421268263864000e-01,7.287216562078628612e-02,1.395135300007747936e-01,2.650229482703666054e-02,1.740331728405588307e-01,6.066564188360810961e-02,2.241252011801818655e-01,2.343525646019814779e-01,1.327283763660060401e-01,8.576212949669785590e-02,1.411294005916479966e-01,1.414545538251126555e-01,1.905612068766147638e-01,2.477335618020591601e-01,1.684858067356752309e-01,2.477335618020591601e-01,1.355398006867688798e-01,4.040450413318900924e-02,5.033254387724261925e-02,2.477335618020591601e-01,1.958052220342668959e-01,1.724967069966091837e-01,7.795455469736105314e-02,2.477335618020591601e-01,2.477335618020591601e-01,2.477335618020591601e-01,7.767375645924823324e-02,2.050617183437317970e-01,1.614368994679328193e-02
1.637181822864677283e-01,1.231333380442728720e-01,1.845528278780738385e-01,1.906594048472729230e-01,2.925113214754326285e-01,2.925113214754326285e-01,5.952449525403270825e-02,8.654803260250162888e-02,1.230413410830205785e-02,1.652102012490526961e-01,1.120002231385867214e-01,1.275811930186922516e-01,6.635872508638401834e-02,2.925113214754326285e-01,2.925113214754326285e-01,1.641574506486787322e-01,1.463308834821450133e-01,1.182688124875568847e-01,8.664557932330620160e-02,6.619419700894522973e-02,5.989413243973180923e-02,4.264474026663501310e-02,1.207668422728103569e-01,5.809997963722338815e-02,1.600038090539465385e-01,5.211297080573291246e-02,1.978337396046620650e-02,1.887161842707159587e-01,2.466347944308402707e-01,2.925113214754326285e-01,2.925113214754326285e-01,2.517486640506281237e-01,9.006798662938801658e-02,7.105270519083642378e-02,6.207039941838934233e-03,5.667308606988089026e-02
2.481333235312286611e-01,1.517655427452838102e-01,1.219213263749722720e-01,5.835320349242389265e-02,9.490544563625438745e-02,6.845048488570583400e-02,5.722911279188115652e-02,5.820267986836840518e-02,1.298861668526669622e-01,2.481333235312286611e-01,2.481333235312286611e-01,2.481333235312286611e-01,1.324189188262020755e-01,1.211708988450460323e-01,1.331655493328528783e-01,3.673816742607183966e-02,8.322322487583448669e-02,1.577058739825786260e-01,2.177875821203744122e-01,1.862168798840342920e-01,7.829535872722435952e-02,2.210390710834214123e-01,1.125353769167600354e-01,1.031136306350436821e-01,6.687830678118257544e-02,1.263618248279118061e-01,1.789183139045772697e-01,2.481333235312286611e-01,2.481333235312286611e-01,1.909744125993735331e-01,2.481333235312286611e-01,2.208640472096337626e-01,1.486522757381238957e-01,1.599402417786257857e-01,1.616364803167066877e-01,1.883655655304221632e-01
1.194003446865162799e-01,5.042099056401028873e-02,4.130315225840938687e-02,5.127892695537600298e-02,1.196278288332920103e-01,1.038249994259949210e-01,2.504973779657427291e-01,2.350600673235716531e-01,8.915956568821480077e-02,5.662302065753137964e-02,3.872533278644045562e-02,1.110629855398454630e-01,1.004411184365889692e-01,7.001731529177131208e-02,1.463273811342314934e-01,2.504973779657427291e-01,2.186806072110385191e-01,5.042893596666871842e-02,7.675240587510920309e-02,1.414603499604648040e-01,1.855341752445387460e-01,2.152982384381217085e-01,2.504973779657427291e-01,2.078593364008958500e-01,2.219919937116251463e-01,1.275124921885387175e-01,2.227842865397024197e-02,2.504973779657427291e-01,7.030864254518677525e-02,1.231470156019337792e-01,1.255828955936040270e-01,2.504973779657427291e-01,2.504973779657427291e-01,2.504973779657427291e-01,2.504973779657427291e-01,1.815876411089372977e-01
